17:35:24.228 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=13}, beatId=BeatId{beatNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=1}, content='/zs/b2', target='/zs/b2', isReset='true', isResetOnly='true', args=[setFile, UnionRose_b2.wav]}
17:35:24.228 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=14}, beatId=BeatId{beatNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=0, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=1}, content='/zs/b1', target='/zs/b1', isReset='true', isResetOnly='true', args=[setFile, UnionRose_b1.wav]}
17:35:24.228 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=15}, beatId=BeatId{beatNo=12, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=25}, script='webScore.setPlayingNextTiles(['t1-2']);', isResetPoint='false', isResetOnly='false'}
17:35:24.228 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=16}, beatId=BeatId{beatNo=2, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=5}, script='webScore.playTiles(['t1-1']);', isResetPoint='false', isResetOnly='false'}
17:35:24.228 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=17}, beatId=BeatId{beatNo=2, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=5}, script='webScore.setAction('start', 'ROTATE', ['ctg1','ctg2']);', isResetPoint='false', isResetOnly='false'}
17:35:24.231 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=18}, beatId=BeatId{beatNo=16, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=33}, content='/zs/2', target='/zs/2', isReset='true', isResetOnly='true', args=[preset]}
17:35:24.231 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=19}, beatId=BeatId{beatNo=16, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=1, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=1, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=33}, content='/zs/b2', target='/zs/b2', isReset='true', isResetOnly='true', args=[setFile, UnionRose_b2.wav]}
17:35:24.231 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=20}, beatId=BeatId{beatNo=28, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=2, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=2, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=2, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=57}, content='/zs/b1', target='/zs/b1', isReset='false', isResetOnly='false', args=[setFile, UnionRose_b3.wav]}
17:35:24.231 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=21}, beatId=BeatId{beatNo=24, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=2, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=2, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=2, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=49}, content='/zs/b1', target='/zs/b1', isReset='false', isResetOnly='false', args=[stop]}
17:35:24.231 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - processMaxMspScoreElement: Created script: MaxScript{id=IntId{id=22}, beatId=BeatId{beatNo=17, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=2, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=2, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=2, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=35}, content='/zs/b2', target='/zs/b2', isReset='false', isResetOnly='false', args=[play]}
17:35:24.231 [JavaFX Application Thread] INFO  c.xenaksys.szcore.score.ScoreLoader - Created script: WebScoreScript{id=IntId{id=23}, beatId=BeatId{beatNo=24, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=2, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}, barId=BarId{barNo=2, instrumentId=StrId{id='AV'}, pageId=PageId{pageNo=2, instrumentId=StrId{id='AV'}, scoreId=StrId{id='Union Rose'}}, scoreId=StrId{id='Union Rose'}}, baseBeatNo=49}, script='webScore.setInstructions(false);', isResetPoint='false', isResetOnly='false'}
